Unnamed: 0,No,CVE,ENTIDAD,INSTITUCION,PROGRAMA,area_general,subcampo,CVE_AREA_CONOCIMIENTO,DESC_AREA_CONOCIMIENTO,ID_CAMPO,CVE_CAMPO,DESC_CAMPO,similitud
40,41,1636,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS DE LA COMPUTACIÓN,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,59.25925925925925
40,41,1636,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS DE LA COMPUTACIÓN,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,59.25925925925925
40,41,1636,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS DE LA COMPUTACIÓN,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,59.25925925925925
40,41,1636,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS DE LA COMPUTACIÓN,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,59.25925925925925
41,42,1817,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS DE LA ELECTRÓNICA,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,65.75342465753424
42,43,798,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS DEL LENGUAJE,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,65.3061224489796
43,44,7326,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS EN ENERGÍAS RENOVABLES,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,53.84615384615385
44,45,6473,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS EN RECURSOS FITOGENÉTICOS POTENCIALES PARA LA AGRICULTURA,Ciencias Naturales,Ciencias,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,46.42857142857143
45,46,82,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS FISIOLÓGICAS,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,70.37037037037037
45,46,82,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS FISIOLÓGICAS,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,70.37037037037037
46,47,1428,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS MÉDICAS E INVESTIGACIÓN,Ciencias Naturales,Ciencias,9,Interdisciplinaria,229,36,A3 - INVESTIGACIÓN MÉDICA,63.76811594202898
47,48,845,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS POLÍTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,185,50,CIENCIA POLÍTICA,69.56521739130434
47,48,845,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS POLÍTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,185,50,CIENCIA POLÍTICA,69.56521739130434
48,49,535,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS QUÍMICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,66.66666666666667
48,49,535,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS QUÍMICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,66.66666666666667
48,49,535,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS QUÍMICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,66.66666666666667
48,49,535,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS QUÍMICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,66.66666666666667
48,49,535,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS QUÍMICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,66.66666666666667
48,49,535,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS QUÍMICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,66.66666666666667
48,49,535,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS QUÍMICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,66.66666666666667
49,50,786,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS. MICROBIOLOGÍA,Ciencias Naturales,Ciencias,6,Ciencias Sociales,186,51,CIENCIAS DE LA EDUCACIÓN,57.6271186440678
50,51,95,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS: EN LA ESPECIALIDAD DE CIENCIA DE MATERIALES,Ciencias Naturales,Ciencias,9,Interdisciplinaria,211,12,A1 - CIENCIAS DE LA TIERRA Y DEL ESPACIO,57.14285714285714
51,52,93,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS: FÍSICA,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,63.829787234042556
51,52,93,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS: FÍSICA,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,63.829787234042556
52,53,414,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS: FÍSICA APLICADA,Ciencias Naturales,Ciencias,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,56.33802816901409
53,54,410,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN CIENCIAS: MATEMÁTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,61.53846153846154
54,55,1325,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN DERECHO,Ciencias Sociales,Derecho,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,48.275862068965516
54,55,1325,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN DERECHO,Ciencias Sociales,Derecho,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,48.275862068965516
54,55,1325,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN DERECHO,Ciencias Sociales,Derecho,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,48.275862068965516
54,55,1325,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN DERECHO,Ciencias Sociales,Derecho,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,48.275862068965516
54,55,1325,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN DERECHO,Ciencias Sociales,Derecho,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,48.275862068965516
54,55,1325,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN DERECHO,Ciencias Sociales,Derecho,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,48.275862068965516
54,55,1325,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN DERECHO,Ciencias Sociales,Derecho,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,48.275862068965516
55,56,1391,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN DESARROLLO ECONÓMICO Y COOPERACIÓN INTERNACIONAL,Otros,,6,Ciencias Sociales,196,500,MEDIOS DE COMUNICACIÓN Y COMUNICACIONES,48.484848484848484
56,57,1877,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN DISPOSITIVOS SEMICONDUCTORES,Otros,,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,40.67796610169492
57,58,4131,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN EDUCACIÓN MATEMÁTICA,Ciencias Sociales,Educación,9,Interdisciplinaria,214,15,A1 - MATEMÁTICAS,54.16666666666667
58,59,990,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ENFERMERÍA,Salud,Enfermería,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,62.5
58,59,990,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ENFERMERÍA,Salud,Enfermería,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,62.5
58,59,990,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ENFERMERÍA,Salud,Enfermería,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,62.5
58,59,990,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ENFERMERÍA,Salud,Enfermería,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,62.5
58,59,990,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ENFERMERÍA,Salud,Enfermería,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,62.5
58,59,990,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ENFERMERÍA,Salud,Enfermería,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,62.5
58,59,990,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ENFERMERÍA,Salud,Enfermería,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,62.5
58,59,990,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ENFERMERÍA,Salud,Enfermería,3,Medicina y Ciencias de la Salud,152,32,ENFERMERÍA,62.5
59,60,1220,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ENSEÑANZA DEL INGLÉS,Educación,Enseñanza,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,45.45454545454546
60,61,6453,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,"MAESTRÍA EN ESTUDIOS SOCIALES: TRABAJO, REGULACIÓN LABORAL Y ORGANIZACIÓN",Ciencias Sociales,Social,9,Interdisciplinaria,234,41,A5 - CIENCIAS DE LAS ARTES Y LAS LETRAS,41.07142857142857
61,62,1648,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN FILOSOFÍA,Humanidades,Filosof,5,Humanidades,174,43,FILOSOFÍA,60.0
61,62,1648,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN FILOSOFÍA,Humanidades,Filosof,5,Humanidades,174,43,FILOSOFÍA,60.0
61,62,1648,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN FILOSOFÍA,Humanidades,Filosof,5,Humanidades,174,43,FILOSOFÍA,60.0
61,62,1648,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN FILOSOFÍA,Humanidades,Filosof,5,Humanidades,174,43,FILOSOFÍA,60.0
62,63,7233,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN GÉNERO Y ESTUDIOS FEMINISTAS,Otros,,5,Humanidades,184,766,ESTUDIOS DE GÉNERO,58.62068965517242
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
63,64,1627,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN HISTORIA,Humanidades,Historia,5,Humanidades,175,44,HISTORIA,57.14285714285714
64,65,2499,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Ingeniería y Tecnología,Ingenier,3,Medicina y Ciencias de la Salud,153,33,INGENIERÍA BIOMÉDICA,51.85185185185186
64,65,2499,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Ingeniería y Tecnología,Ingenier,3,Medicina y Ciencias de la Salud,153,33,INGENIERÍA BIOMÉDICA,51.85185185185186
64,65,2499,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Ingeniería y Tecnología,Ingenier,3,Medicina y Ciencias de la Salud,153,33,INGENIERÍA BIOMÉDICA,51.85185185185186
64,65,2499,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Ingeniería y Tecnología,Ingenier,3,Medicina y Ciencias de la Salud,153,33,INGENIERÍA BIOMÉDICA,51.85185185185186
64,65,2499,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Ingeniería y Tecnología,Ingenier,3,Medicina y Ciencias de la Salud,153,33,INGENIERÍA BIOMÉDICA,51.85185185185186
64,65,2499,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Ingeniería y Tecnología,Ingenier,3,Medicina y Ciencias de la Salud,153,33,INGENIERÍA BIOMÉDICA,51.85185185185186
64,65,2499,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA ELECTRÓNICA,Ingeniería y Tecnología,Ingenier,3,Medicina y Ciencias de la Salud,153,33,INGENIERÍA BIOMÉDICA,51.85185185185186
65,66,1036,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA QUÍMICA,Ciencias Naturales,Química,8,Ingenierías y Desarrollo Tecnológico,206,71,INGENIERÍA,50.0
65,66,1036,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA QUÍMICA,Ciencias Naturales,Química,8,Ingenierías y Desarrollo Tecnológico,206,71,INGENIERÍA,50.0
65,66,1036,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INGENIERÍA QUÍMICA,Ciencias Naturales,Química,8,Ingenierías y Desarrollo Tecnológico,206,71,INGENIERÍA,50.0
66,67,7299,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN INNOVACIÓN EN LA ENSEÑANZA DE LENGUAS,Educación,Enseñanza,9,Interdisciplinaria,234,41,A5 - CIENCIAS DE LAS ARTES Y LAS LETRAS,47.72727272727273
67,68,1706,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN LITERATURA HISPANOAMERICANA,Humanidades,Literatura,9,Interdisciplinaria,240,49,A5 - LENGUA Y LITERATURA,53.968253968253975
67,68,1706,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN LITERATURA HISPANOAMERICANA,Humanidades,Literatura,9,Interdisciplinaria,240,49,A5 - LENGUA Y LITERATURA,53.968253968253975
67,68,1706,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN LITERATURA HISPANOAMERICANA,Humanidades,Literatura,9,Interdisciplinaria,240,49,A5 - LENGUA Y LITERATURA,53.968253968253975
67,68,1706,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN LITERATURA HISPANOAMERICANA,Humanidades,Literatura,9,Interdisciplinaria,240,49,A5 - LENGUA Y LITERATURA,53.968253968253975
68,69,3461,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN MANEJO SOSTENIBLE DE AGROECOSISTEMAS,Agricultura y Medio Ambiente,Agro,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,48.19277108433735
69,70,5022,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN ORDENAMIENTO DEL TERRITORIO,Agricultura y Medio Ambiente,Territorio,5,Humanidades,184,766,ESTUDIOS DE GÉNERO,45.614035087719294
70,71,7433,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN PRODUCCIÓN ANIMAL SOSTENIBLE,Agricultura y Medio Ambiente,Sostenible,7,"Ciencias de Agricultura, Agropecuarias, Forestales y de Ecosistemas",203,64,SALUD Y PRODUCCIÓN ANIMAL,61.53846153846154
71,72,5123,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN RELACIONES INTERNACIONALES Y DERECHOS HUMANOS,Ciencias Sociales,Derecho,6,Ciencias Sociales,196,500,MEDIOS DE COMUNICACIÓN Y COMUNICACIONES,47.916666666666664
72,73,1518,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN SOCIOLOGIA,Otros,,9,Interdisciplinaria,252,58,A6 - SOCIOLOGÍA,64.86486486486487
73,74,7434,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN TECNOLOGÍAS AGRÍCOLAS LIMPIAS,Ingeniería y Tecnología,Tecnolog,7,"Ciencias de Agricultura, Agropecuarias, Forestales y de Ecosistemas",202,62,BIOTECNOLOGÍA AGRÍCOLA,63.49206349206349
74,75,5878,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,MAESTRÍA EN TECNOLOGÍAS EN MATERIALES AVANZADOS,Ingeniería y Tecnología,Tecnolog,9,Interdisciplinaria,261,62,A7 - BIOTECNOLOGÍA AGRÍCOLA,48.64864864864865
75,76,5896,PUEBLA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,"MAESTRÍA EN TERRITORIO, TURISMO Y PATRIMONIO",Agricultura y Medio Ambiente,Territorio,9,Interdisciplinaria,241,401,A5 - ARQUITECTURA Y URBANISMO,52.05479452054795
76,77,5579,QUERÉTARO,"CENTRO DE INGENIERIA Y DESARROLLO 
INDUSTRIAL",DOCTORADO INTERINSTITUCIONAL EN CIENCIA Y TECNOLOGÍA,Ingeniería y Tecnología,Tecnolog,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,55.172413793103445
77,78,5284,QUERÉTARO,"CENTRO DE INGENIERIA Y DESARROLLO 
INDUSTRIAL",ESPECIALIDAD TECNÓLOGO EN MECATRÓNICA,Otros,,3,Medicina y Ciencias de la Salud,154,34,ESPECIALIDAD MÉDICA,60.71428571428572
78,79,1797,QUERÉTARO,"CENTRO DE INGENIERIA Y DESARROLLO 
INDUSTRIAL",POSGRADO INTERINSTITUCIONAL EN CIENCIA Y TECNOLOGÍA,Ingeniería y Tecnología,Tecnolog,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,53.48837209302326
79,80,1887,YUCATÁN,"CENTRO DE INVESTIGACION CIENTIFICA DE 
YUCATAN AC",DOCTORADO EN CIENCIAS: CIENCIAS BIOLÓGICAS,Ciencias Naturales,Ciencias,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,52.63157894736843
80,81,2973,YUCATÁN,"CENTRO DE INVESTIGACION CIENTIFICA DE 
YUCATAN AC",DOCTORADO EN CIENCIAS: ENERGÍA RENOVABLE,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,54.23728813559322
81,82,1726,YUCATÁN,"CENTRO DE INVESTIGACION CIENTIFICA DE 
YUCATAN AC",DOCTORADO EN CIENCIAS: MATERIALES POLIMERICOS,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,55.00000000000001
82,83,3065,QUINTANA ROO,"CENTRO DE INVESTIGACION CIENTIFICA DE 
YUCATAN AC",MAESTRÍA EN CIENCIAS DEL AGUA,Ciencias Naturales,Ciencias,9,Interdisciplinaria,216,17,A1 - CIENCIAS DEL MAR,72.0
82,83,3065,QUINTANA ROO,"CENTRO DE INVESTIGACION CIENTIFICA DE 
YUCATAN AC",MAESTRÍA EN CIENCIAS DEL AGUA,Ciencias Naturales,Ciencias,9,Interdisciplinaria,216,17,A1 - CIENCIAS DEL MAR,72.0
83,84,1888,YUCATÁN,"CENTRO DE INVESTIGACION CIENTIFICA DE 
YUCATAN AC",MAESTRÍA EN CIENCIAS: CIENCIAS BIOLÓGICAS,Ciencias Naturales,Ciencias,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,56.00000000000001
84,85,584,YUCATÁN,"CENTRO DE INVESTIGACION CIENTIFICA DE 
YUCATAN AC",MAESTRÍA EN CIENCIAS: ENERGÍA RENOVABLE,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,54.054054054054056
85,86,1725,YUCATÁN,"CENTRO DE INVESTIGACION CIENTIFICA DE 
YUCATAN AC",MAESTRÍA EN CIENCIAS: MATERIALES POLIMÉRICOS,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,53.16455696202531
86,87,325,BAJA CALIFORNIA,"CENTRO DE INVESTIGACION CIENTIFICA Y DE 
EDUCACION SUPERIOR DE ENSENADA, BAJA 
CALIFORNIA.",DOCTORADO EN CIENCIAS DE LA TIERRA,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,72.46376811594203
86,87,325,BAJA CALIFORNIA,"CENTRO DE INVESTIGACION CIENTIFICA Y DE 
EDUCACION SUPERIOR DE ENSENADA, BAJA 
CALIFORNIA.",DOCTORADO EN CIENCIAS DE LA TIERRA,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,72.46376811594203
86,87,325,BAJA CALIFORNIA,"CENTRO DE INVESTIGACION CIENTIFICA Y DE 
EDUCACION SUPERIOR DE ENSENADA, BAJA 
CALIFORNIA.",DOCTORADO EN CIENCIAS DE LA TIERRA,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,72.46376811594203
87,88,2321,BAJA CALIFORNIA,"CENTRO DE INVESTIGACION CIENTIFICA Y DE 
EDUCACION SUPERIOR DE ENSENADA, BAJA 
CALIFORNIA.",DOCTORADO EN CIENCIAS EN ACUÍCULTURA,Ciencias Naturales,Ciencias,9,Interdisciplinaria,247,53,A6 - CIENCIAS JURÍDICAS Y DERECHO,49.27536231884058
88,89,1404,BAJA CALIFORNIA,"CENTRO DE INVESTIGACION CIENTIFICA Y DE 
EDUCACION SUPERIOR DE ENSENADA, BAJA 
CALIFORNIA.",DOCTORADO EN CIENCIAS EN CIENCIAS DE LA COMPUTACIÓN,Ciencias Naturales,Ciencias,6,Ciencias Sociales,196,500,MEDIOS DE COMUNICACIÓN Y COMUNICACIONES,55.55555555555556
